Protein1_ID,Protein2_ID,label
Q8TBE1,P03437,0
Q8TBE1,P69277,0
Q9BUX1,P03437,0
Q8NBV8,P03437,0
Q8NBV8,P69277,0
Q9NPI8,P03437,0
Q9NPI8,P69277,0
Q96PD4,P69277,0
Q86VW1,P03437,0
Q86VW1,P69277,0
Q8N6I4,P03437,0
Q8N6I4,P69277,0
Q9H4F1,P03437,0
Q9H4F1,P69277,0
Q969X2,P03437,0
P40238,P03437,0
P40238,P69277,0
O43320,P03437,0
O43320,P69277,0
Q9HCT0,P03437,0
Q9HCT0,P69277,0
Q96NU1,P03437,0
Q00597,P03437,0
Q9NVX0,P03437,0
Q9HBU9,P03437,0
Q9HBU9,P69277,0
Q92959,P03437,0
P48307,P03437,0
Q6ZMH5,P03437,0
Q6ZMH5,P69277,0
Q6XR72,P03437,0
Q6XR72,P69277,0
Q9BUF7,P03437,0
Q9Y577,P03437,0
Q8NG06,P03437,0
Q6AZZ1,P03437,0
O95977,P03437,0
O95977,P69277,0
Q9NSA1,P03437,0
Q9BX79,P03437,0
Q8WUU4,P03437,0
O95237,P03437,0
Q9BY78,P03437,0
Q9BY78,P69277,0
Q9BQ24,P03437,0
P02655,P03437,0
P27544,P03437,0
Q6UX01,P03437,0
Q6UX01,P69277,0
P12524,P03437,0
Q8NBP7,P03437,0
P11150,P03437,0
Q11130,P03437,0
Q9GZU5,P03437,0
Q9GZU5,P69277,0
Q9P0M4,P03437,0
Q9P0M4,P69277,0
B0FP48,P03437,0
Q9BZS1,P03437,0
Q495N2,P03437,0
Q7Z2H8,P03437,0
Q7Z2H8,P69277,0
Q8TEV9,P03437,0
P04070,P03437,0
Q9UBY8,P03437,0
Q9UBY8,P69277,0
Q9Y5Y9,P03437,0
Q96L08,P03437,0
Q8TAY7,P03437,0
Q9Y334,P03437,0
O00295,P03437,0
Q8N5M9,P69277,0
Q9BXJ3,P03437,0
P62955,P03437,0
P62955,P69277,0
Q8NAU1,P69277,0
Q9BUL9,P03437,0
O75112,P03437,0
P01588,P03437,0
Q9UGK8,P03437,0
Q92911,P03437,0
Q92911,P69277,0
Q6ZMJ4,P03437,0
Q6ZMJ4,P69277,0
Q496H8,P03437,0
Q496H8,P69277,0
Q9BZW4,P03437,0
O15552,P03437,0
O15552,P69277,0
O14843,P69277,0
Q6YI46,P69277,0
Q8WWG9,P03437,0
Q8IZP7,P03437,0
Q9C0J9,P03437,0
P46089,P03437,0
P46089,P69277,0
Q8N8A8,P03437,0
Q96LB8,P03437,0
O75594,P03437,0
O75594,P69277,0
Q86VZ6,P03437,0
Q5T0L3,P03437,0
P35790,P03437,0
Q6X4U4,P03437,0
Q8N434,P03437,0
Q13506,P03437,0
O94880,P03437,0
P53539,P03437,0
P53539,P69277,0
Q6ZNR0,P03437,0
Q6ZNR0,P69277,0
Q9H9Z2,P03437,0
P05111,P03437,0
P05111,P69277,0
P80365,P69277,0
P31512,P03437,0
Q96MM6,P03437,0
P46094,P03437,0
P46094,P69277,0
P46094,I6T1Z7,0
Q7Z713,P03437,0
P53672,P03437,0
Q9Y5X4,P03437,0
Q9Y5X4,P69277,0
P53673,P03437,0
P30301,P03437,0
Q9H3Y8,P03437,0
Q9H3Y8,P69277,0
Q03395,P03437,0
Q03395,P69277,0
A4D1Z8,P03437,0
Q8TC41,P03437,0
A6XGL0,P03437,0
Q92692,P03437,0
Q9BXT2,P03437,0
Q8IXM6,P03437,0
Q8IXM6,P69277,0
O43541,P03437,0
O43541,P69277,0
Q8N350,P03437,0
Q6UY18,P03437,0
Q8TCY5,P03437,0
P09564,P03437,0
A6NK97,P69277,0
Q8TCC7,P03437,0
Q96SA4,P03437,0
Q96SA4,P69277,0
Q6P9B6,P03437,0
Q6NUT3,P03437,0
Q6NUT3,P69277,0
Q7Z4H4,P03437,0
Q7Z4H4,P69277,0
O75954,P03437,0
P0C7T8,P03437,0
P0C7T8,P69277,0
Q12891,P03437,0
Q8WXE1,P03437,0
O95848,P03437,0
O95848,P69277,0
Q969K7,P03437,0
Q969K7,P69277,0
P04066,P03437,0
Q5JRV8,P03437,0
Q9H0V1,P03437,0
Q9H0V1,P69277,0
O00458,P03437,0
P21917,P03437,0
P21917,P69277,0
Q9UBK5,P03437,0
O43914,P03437,0
Q9H5Q4,P69277,0
Q9ULZ1,P03437,0
Q9ULZ1,P69277,0
Q86VZ4,P03437,0
Q96LU5,P03437,0
P35367,P03437,0
P25021,P03437,0
P25021,P69277,0
Q9Y5X0,P03437,0
Q96A25,P03437,0
Q03393,P03437,0
P52961,P03437,0
Q96L15,P03437,0
Q93091,P03437,0
P07998,P03437,0
P17643,P03437,0
P78325,P03437,0
P78325,P69277,0
Q8IU57,P03437,0
Q5JTW2,P03437,0
Q86TG1,P03437,0
Q86TG1,P69277,0
P43166,P03437,0
Q8TE23,P03437,0
Q7RTX0,P03437,0
Q7RTX0,P69277,0
P49789,P03437,0
Q9BYD5,P03437,0
Q9BYD5,P69277,0
Q8NHU3,P03437,0
P17787,P03437,0
P17787,P69277,0
P56748,P03437,0
P54849,P03437,0
P54849,P69277,0
Q8NE00,P03437,0
Q8NE00,P69277,0
Q6UWL6,P03437,0
Q6UWL6,P69277,0
Q969J5,P03437,0
Q9UM82,P03437,0
O60939,P03437,0
Q9NY72,P03437,0
Q9P0W0,P03437,0
Q86WN2,P03437,0
Q9UQ49,P69277,0
Q96PD5,P69277,0
Q99640,P03437,0
Q99640,P69277,0
Q76EJ3,P03437,0
Q76EJ3,P69277,0
Q15726,P69277,0
O14905,P03437,0
O14905,P69277,0
P19235,P03437,0
P19235,P69277,0
Q6NVH7,P03437,0
Q6NVH7,P69277,0
Q5BKY1,P03437,0
Q14626,P03437,0
P14784,P03437,0
Q9BXI9,P03437,0
Q14213,P03437,0
P24394,P03437,0
Q9HBE5,P03437,0
P16871,P03437,0
P08651,P03437,0
P35575,P69277,0
A6NN92,P03437,0
A6NN92,P69277,0
Q02509,P03437,0
Q9NYY1,P03437,0
Q9UHD0,P03437,0
P08887,P03437,0
O43918,P03437,0
Q6UW01,P03437,0
Q6UW01,P69277,0
Q8NCQ5,P03437,0
Q8NBQ7,P03437,0
Q8NBQ7,P69277,0
P06307,P03437,0
Q86UT5,P03437,0
A2RU54,P03437,0
Q8N5I2,P69277,0
P58335,P03437,0
Q9BQS6,P03437,0
Q9BQS6,P69277,0
Q9H4Q4,P03437,0
Q5HYA8,P03437,0
O75159,P69277,0
O14512,P03437,0
P31641,P03437,0
P51811,P03437,0
P01282,P03437,0
Q86W26,P03437,0
Q9BYT1,P69277,0
Q86V24,P03437,0
Q8WUU8,P03437,0
Q6ZMD2,P03437,0
Q9H5J0,P03437,0
Q9H2B4,P03437,0
P13501,P03437,0
Q99523,P03437,0
Q8N1Q1,P03437,0
Q8IU68,P03437,0
Q96RD7,P69277,0
O43609,P03437,0
Q8IYG6,P03437,0
P34998,P03437,0
P34998,P69277,0
O43194,P03437,0
B9EJG8,P03437,0
P10176,P03437,0
Q9BYE2,P03437,0
Q9BX95,P03437,0
Q86YW7,P03437,0
Q96MV1,P69277,0
Q8N5W9,P03437,0
Q8N5W9,P69277,0
Q2TAL6,P03437,0
P19419,P03437,0
Q9BQG1,P03437,0
O95156,P03437,0
Q5H8A3,P03437,0
Q9HCJ3,P03437,0
Q6TCH4,P03437,0
O14788,P03437,0
P51685,P03437,0
P51685,P69277,0
P51679,P03437,0
P51679,P69277,0
P41597,P03437,0
P41597,P69277,0
Q96T53,P03437,0
Q96T53,P69277,0
Q9UDY6,P03437,0
A6NF34,P03437,0
Q9Y458,P03437,0
Q96AP7,P03437,0
Q7RTU1,P03437,0
Q7RTU1,P69277,0
P12980,P03437,0
P19484,P03437,0
P41271,P03437,0
Q9BYD1,P03437,0
Q6ZSG2,P03437,0
Q02080,P03437,0
P51684,P03437,0
Q96T91,P03437,0
Q96T91,P69277,0
Q6IQ23,P69277,0
Q96FL8,P69277,0
Q9P0K1,P03437,0
O95388,P03437,0
O15165,P03437,0
O15165,P69277,0
Q674R7,P03437,0
Q66K41,P03437,0
Q6ZW61,P03437,0
Q8NFA2,P03437,0
Q8NFA2,P69277,0
O00253,P03437,0
O00253,P69277,0
P42127,P03437,0
Q7Z3Q1,P03437,0
Q330K2,P03437,0
Q96A56,P03437,0
P30536,P03437,0
P30536,P69277,0
Q5TGU0,P03437,0
Q5TGU0,P69277,0
P09919,P03437,0
Q9BYN0,P03437,0
P05112,P03437,0
Q5GFL6,P03437,0
O14520,P03437,0
Q7Z418,P69277,0
Q86WH2,P03437,0
Q96AZ6,P03437,0
Q6UW88,P03437,0
Q99748,P03437,0
Q99748,P69277,0
Q7Z5Q5,P03437,0
P02746,P03437,0
P07550,P03437,0
P07550,P69277,0
P13945,P03437,0
P13945,P69277,0
Q9BY19,P03437,0
Q01362,P03437,0
Q96HJ5,P03437,0
Q96HJ5,P69277,0
O95445,P03437,0
P15954,P03437,0
O14753,P03437,0
Q6WN34,P03437,0
Q6P9B9,P03437,0
Q7Z494,P03437,0
P32455,P03437,0
O95980,P03437,0
O95980,P69277,0
Q5T5M9,P03437,0
Q9HC23,P03437,0
P35225,P03437,0
P35225,P69277,0
P02747,P03437,0
Q15256,P03437,0
Q07011,P03437,0
Q9UNG2,P03437,0
Q9UNG2,P69277,0
O43557,P03437,0
Q8N0Z8,P03437,0
Q9BXC1,P03437,0
Q9BXC1,P69277,0
O75360,P03437,0
O75360,P69277,0
Q8TDM5,P03437,0
Q8TDM5,P69277,0
Q9NPF8,P03437,0
Q6ZUK4,P03437,0
Q9H6D3,P03437,0
Q9H6D3,P69277,0
P16109,P03437,0
Q8NBI5,P03437,0
Q8NBI5,P69277,0
O95255,P03437,0
O95255,P69277,0
O15403,P03437,0
Q495C1,P03437,0
Q0P5P2,P03437,0
Q96DW6,P03437,0
Q6ZS11,P03437,0
Q7Z7J7,P03437,0
Q7Z7J7,P69277,0
Q5HYK9,P03437,0
Q5HYK9,P69277,0
Q8NHV5,P03437,0
Q6DN14,P03437,0
Q8IV33,P03437,0
Q9Y2U2,P03437,0
Q9Y2U2,P69277,0
Q4G1C9,P03437,0
Q7M4L6,P03437,0
P41440,P03437,0
P41440,P69277,0
Q9Y6I8,P69277,0
Q8N5D6,P03437,0
Q92956,P03437,0
Q99558,P03437,0
Q6UX53,P03437,0
P13598,P03437,0
Q9Y2P5,P03437,0
Q9Y2P5,P69277,0
Q9H0X6,P03437,0
O94919,P03437,0
Q15166,P03437,0
Q6UYE1,P03437,0
Q6UX73,P03437,0
Q6UX73,P69277,0
P05408,P03437,0
Q99788,P03437,0
Q99788,P69277,0
Q9Y2C3,P69277,0
Q5W0B7,P03437,0
Q5W0B7,P69277,0
Q7Z601,P03437,0
O60347,P03437,0
P14222,P03437,0
Q6UX40,P03437,0
Q6UX40,P69277,0
Q14246,P03437,0
Q96SQ9,P03437,0
Q7Z7L8,P03437,0
Q15699,P03437,0
Q9Y342,P03437,0
Q9Y342,P69277,0
O15524,P03437,0
O15524,P69277,0
O43155,P03437,0
A6NDV4,P03437,0
A6NDV4,P69277,0
P14138,P03437,0
P16455,P03437,0
P20155,P03437,0
P20155,P69277,0
Q96D59,P03437,0
Q96D59,P69277,0
Q9P0N5,P03437,0
Q9P0N5,P69277,0
Q9C073,P03437,0
P40261,P03437,0
Q96G27,P03437,0
P54852,P03437,0
P54852,P69277,0
Q99678,P03437,0
Q99678,P69277,0
Q9NZF1,P03437,0
Q96QA6,P03437,0
Q96CW9,P03437,0
P40225,P03437,0
Q13886,P03437,0
Q9UJY1,P03437,0
O00501,P03437,0
Q13261,P03437,0
Q9HC97,P03437,0
Q9HC97,P69277,0
Q8N3S3,P69277,0
P83110,P03437,0
P56270,P03437,0
Q71RH2,P03437,0
A8MVW0,P03437,0
A8MVW0,P69277,0
Q9GZQ8,P03437,0
A0PJK1,P03437,0
Q9UK39,P03437,0
Q1HG43,P03437,0
Q1HG44,P03437,0
Q5BJF2,P03437,0
Q5BJF2,P69277,0
Q15466,P03437,0
Q96D31,P03437,0
Q14142,P03437,0
Q8TDC0,P03437,0
Q9UF56,P03437,0
Q9BUW7,P03437,0
Q96GI7,P03437,0
Q9UKR5,P03437,0
Q9UKR5,P69277,0
Q9NTN9,P03437,0
Q9NTN9,P69277,0
P22466,P03437,0
Q9UF02,P03437,0
Q9UF02,P69277,0
Q8NAC3,P03437,0
Q8NAC3,P69277,0
P46093,P69277,0
P48546,P03437,0
P48546,P69277,0
Q8NFR9,P03437,0
Q8NFR9,P69277,0
Q17R89,P03437,0
P34995,P03437,0
P34995,P69277,0
Q9C0K1,P03437,0
Q8IXQ9,P03437,0
Q6UX46,P03437,0
P55107,P03437,0
Q5U651,P03437,0
Q9NPR2,P03437,0
O43299,P03437,0
O75888,P03437,0
P43657,P03437,0
P43657,P69277,0
O95528,P03437,0
O95528,P69277,0
Q9H4B8,P03437,0
Q9H4A9,P69277,0
Q8IXH6,P03437,0
Q8IXH6,P69277,0
Q9BWQ8,P03437,0
Q9BWQ8,P69277,0
P43119,P03437,0
P43119,P69277,0
P78549,P03437,0
P78549,P69277,0
Q6T4P5,P03437,0
O75783,P03437,0
O75783,P69277,0
Q6PCD5,P03437,0
Q765I0,P03437,0
P30926,P03437,0
O60883,P03437,0
Q99612,P03437,0
Q9NQF3,P03437,0
Q86YD5,P03437,0
P40818,P03437,0
Q8NCE2,P03437,0
P51668,P03437,0
P27701,P03437,0
P27701,P69277,0
Q9Y5Z9,P69277,0
Q969Q4,P03437,0
O95149,P03437,0
Q8N2G6,P03437,0
Q9H0U3,P03437,0
Q9BWN1,P03437,0
Q8N2A8,P03437,0
P57054,P03437,0
P57054,P69277,0
Q9NQ03,P03437,0
Q19AV6,P03437,0
Q13336,P03437,0
Q86WA9,P03437,0
Q86WA9,P69277,0
P61077,P03437,0
Q96KC2,P03437,0
Q96KC2,P69277,0
Q9Y2D9,P03437,0
Q6PCB0,P03437,0
Q6PCB0,P69277,0
Q9GZU3,P03437,0
Q9GZU3,P69277,0
Q9P0T7,P03437,0
Q86XL3,P03437,0
Q9P2S5,P03437,0
Q6ZVN8,P03437,0
Q7Z412,P03437,0
Q9NS68,P03437,0
Q9NS68,P69277,0
Q9BV87,P03437,0
Q9BV87,P69277,0
O95070,P69277,0
Q9Y478,P03437,0
Q06432,P03437,0
Q06432,P69277,0
Q6P3S6,P03437,0
Q7Z402,P03437,0
P12074,P03437,0
P12074,P69277,0
Q02221,P03437,0
Q02221,P69277,0
Q9UIH9,P03437,0
Q9GZV7,P03437,0
Q9UKA1,P03437,0
Q9BV81,P03437,0
Q9BQI9,P03437,0
Q8NCF5,P03437,0
Q9BQC3,P03437,0
Q9BQC3,P69277,0
Q9BY08,P03437,0
Q9BY08,P69277,0
Q9BS91,P03437,0
Q9HA72,P03437,0
Q9HA72,P69277,0
Q9NTK1,P03437,0
Q9NQX5,P69277,0
Q7L5A8,P03437,0
Q86XT4,P03437,0
Q96NT5,P03437,0
Q96NT5,P69277,0
Q969P5,P03437,0
O00746,P03437,0
Q8N5M4,P03437,0
Q6P3W2,P03437,0
Q9BZJ4,P03437,0
Q08050,P03437,0
Q9BUE0,P03437,0
Q969W1,P03437,0
Q96HE7,P03437,0
Q1EHB4,P03437,0
Q8WV19,P03437,0
Q8WV19,P69277,0
Q86UX7,P03437,0
Q9H6L2,P03437,0
Q9H6L2,P69277,0
Q4KMZ8,P03437,0
Q4KMZ8,P69277,0
P51810,P03437,0
P51810,P69277,0
Q9Y2V2,P03437,0
P52823,P03437,0
P13498,P03437,0
Q96IJ6,P03437,0
Q6YFQ2,P03437,0
Q86Y39,P03437,0
Q8N468,P03437,0
Q8N468,P69277,0
Q6ICB0,P03437,0
Q9H1U9,P03437,0
Q9NS64,P03437,0
O95139,P03437,0
Q9P2X0,P03437,0
Q07326,P03437,0
Q07326,P69277,0
Q07326,I6TAH8,0
Q9BXW7,P03437,0
Q0P6H9,P03437,0
Q6ZUX7,P69277,0
O60671,P03437,0
P49184,P03437,0
Q6XQN6,P03437,0
P07360,P03437,0
Q96B21,P03437,0
Q8ND25,P03437,0
O75223,P03437,0
O95406,P03437,0
Q8TED4,P03437,0
Q15035,P03437,0
Q6ZNB7,P03437,0
Q6ZNB7,P69277,0
Q8WXS4,P03437,0
Q8WXS4,P69277,0
Q86SQ9,P03437,0
Q7L5L3,P03437,0
Q9Y3D2,P03437,0
Q9BUJ0,P03437,0
Q9BUJ0,P69277,0
Q8NFH3,P03437,0
Q9H6Z9,P03437,0
Q96RU7,P03437,0
Q96RU7,P69277,0
Q6UW02,P03437,0
Q8NDZ6,P03437,0
Q9H169,P03437,0
P36639,P03437,0
Q9BX93,P03437,0
Q9BX93,P69277,0
Q8IYT2,P03437,0
Q9H0C3,P03437,0
Q9H0C3,P69277,0
Q14094,P03437,0
Q8WVP5,P03437,0
Q9NXR5,P03437,0
Q9C0B0,P03437,0
Q00169,P03437,0
Q9UKJ5,P03437,0
Q92611,P03437,0
Q9UBZ4,P03437,0
Q5MNZ6,P03437,0
Q53HI1,P03437,0
Q99766,P03437,0
Q8N370,P03437,0
Q8N370,P69277,0
Q6UX65,P03437,0
Q6UX65,P69277,0
Q96CJ1,P03437,0
Q9UQ53,P03437,0
Q96Q07,P03437,0
Q5VZY2,P03437,0
Q5VZY2,P69277,0
Q8NEB5,P03437,0
Q8NEB5,P69277,0
O76081,P03437,0
O60320,P03437,0
O60320,P69277,0
Q9BVK8,P03437,0
Q9BVK8,P69277,0
O95857,P03437,0
O95857,P69277,0
O14521,P03437,0
O14521,P69277,0
P58417,P03437,0
Q9Y5R8,P03437,0
Q9Y5R8,P69277,0
Q96AG3,P03437,0
P57738,P03437,0
Q16651,P03437,0
Q86UF1,P03437,0
Q86UF1,P69277,0
Q9P055,P03437,0
Q9P055,P69277,0
Q8WUX1,P69277,0
Q86YH6,P03437,0
Q96N19,P03437,0
Q96N19,P69277,0
Q6N075,P69277,0
Q96G21,P03437,0
Q9NYG2,P03437,0
Q9NYG2,P69277,0
Q96NR8,P03437,0
Q8N103,P03437,0
O14730,P03437,0
O95182,P03437,0
O15537,P03437,0
Q86UP9,P03437,0
Q8TCT1,P03437,0
Q9BSD7,P03437,0
Q9BSD7,P69277,0
Q5TA50,P03437,0
Q9NVC3,P03437,0
Q9NVC3,P69277,0
Q2L4Q9,P03437,0
Q2L4Q9,P69277,0
Q9BSY9,P69277,0
Q9HAW0,P03437,0
Q9NXK6,P03437,0
Q9NXK6,P69277,0
Q6ZVK1,P03437,0
Q6ZVK1,P69277,0
Q9UDW3,P03437,0
Q9Y672,P03437,0
Q9UNU6,P03437,0
Q86UW1,P69277,0
Q86Y78,P03437,0
Q86Y78,P69277,0
Q9UBK9,P03437,0
Q9NS23,P03437,0
Q96SL1,P03437,0
Q96SL1,P69277,0
P57739,P03437,0
P57739,P69277,0
O75845,P03437,0
Q9BT49,P03437,0
Q96B42,P03437,0
Q96B42,P69277,0
Q9Y256,P03437,0
Q9Y256,P69277,0
Q2TAA2,P03437,0
Q96CP7,P03437,0
Q96CP7,P69277,0
Q8IYL2,P03437,0
Q5MJ70,P03437,0
O14569,P03437,0
O14569,P69277,0
Q8IZC4,P03437,0
Q969X1,P03437,0
O60683,P03437,0
O60683,P69277,0
Q86YN1,P03437,0
Q86YN1,P69277,0
Q16586,P03437,0
Q96FZ5,P03437,0
Q96FZ5,P69277,0
A6NMZ7,P69277,0
Q6UX07,P03437,0
Q8WUA7,P03437,0
Q8N3F9,P03437,0
Q8N3F9,P69277,0
Q8IUH2,P03437,0
Q13286,P03437,0
Q13286,P69277,0
Q9Y225,P03437,0
Q9H4Y5,P03437,0
P46952,P03437,0
Q7Z5A7,P03437,0
O95992,P03437,0
O95992,P69277,0
Q9Y693,P03437,0
Q9Y693,P69277,0
Q9UBI1,P03437,0
Q969V5,P03437,0
Q9BXP2,P69277,0
Q7Z5W3,P03437,0
Q9BSK0,P03437,0
Q9BSK0,P69277,0
Q9BX74,P03437,0
Q9BX74,P69277,0
P30408,P03437,0
Q96FH0,P03437,0
Q9P0N8,P03437,0
P54826,P03437,0
Q6ZP80,P03437,0
Q6ZP80,P69277,0
A5D6W6,P03437,0
A5D6W6,P69277,0
Q6UWU2,P03437,0
P08582,P03437,0
P15289,P03437,0
P15289,P69277,0
Q9UHJ9,P03437,0
Q9UHJ9,P69277,0
Q9P1U0,P03437,0
Q969W0,P03437,0
Q8TBQ9,P03437,0
Q8TBQ9,P69277,0
Q8WVB3,P03437,0
Q9BYB4,P03437,0
Q8N2M4,P03437,0
Q8N2M4,P69277,0
Q9Y691,P69277,0
Q63HM9,P03437,0
Q9BZD6,P03437,0
P31213,P03437,0
Q8N4M1,P03437,0
Q7RTV3,P03437,0
Q9H8M1,P03437,0
O43257,P03437,0
P10768,P03437,0
P17152,P03437,0
Q8NAP8,P03437,0
Q8TDN7,P03437,0
Q8TDN7,P69277,0
Q9BT30,P03437,0
P0C870,P03437,0
Q9Y694,P03437,0
Q9Y694,P69277,0
Q96J65,P03437,0
A6NDA9,P03437,0
Q92685,P03437,0
Q13588,P03437,0
Q53TN4,P03437,0
Q53TN4,P69277,0
Q8NI32,P03437,0
Q9NYZ1,P03437,0
Q9NYZ1,P69277,0
O43761,P03437,0
O43761,P69277,0
Q9Y5Y5,P03437,0
Q9UNI6,P03437,0
Q6QNY1,P03437,0
Q6UXU4,P03437,0
Q5PSV4,P03437,0
P0C025,P69277,0
Q8N8R3,P03437,0
O94956,P03437,0
Q9ULX7,P03437,0
Q8NB37,P03437,0
Q7L211,P03437,0
Q96CD0,P03437,0
Q9BUN5,P03437,0
Q6P5W5,P03437,0
Q53FV1,P03437,0
O00322,P03437,0
O00322,P69277,0
Q5T7M9,P03437,0
Q01453,P03437,0
Q01453,P69277,0
Q9NQ40,P03437,0
Q9NQ40,P69277,0
Q9NXB9,P03437,0
Q8NFR3,P03437,0
Q8NFR3,P69277,0
P35348,P03437,0
P35348,P69277,0
P20800,P03437,0
P20800,P69277,0
Q9P0J6,P03437,0
Q8N668,P03437,0
Q8IUN9,P03437,0
Q99731,P03437,0
A8MPS7,P03437,0
A8MPS7,P69277,0
Q6IN84,P03437,0
Q6IN84,P69277,0
Q07108,P03437,0
Q6Q0C1,P69277,0
Q92674,P03437,0
P55789,P03437,0
Q9H112,P03437,0
Q8N661,P03437,0
Q9H867,P03437,0
Q6P5S7,P03437,0
Q6P5S7,P69277,0
P0C6A0,P03437,0
P0C6A0,P69277,0
Q86WW8,P03437,0
Q9Y543,P69277,0
Q96S90,P03437,0
Q9NRA2,P03437,0
Q9NRA2,P69277,0
Q9Y2Y9,P03437,0
Q5T440,P03437,0
Q5T440,P69277,0
Q8NBL3,P03437,0
Q8NBL3,P69277,0
Q96C03,P03437,0
Q16572,P03437,0
Q9NV88,P03437,0
Q9H816,P03437,0
P08637,P03437,0
P08637,P69277,0
Q3KNW1,P03437,0
Q32M88,P03437,0
O95544,P03437,0
Q9UHR6,P03437,0
Q96G79,P03437,0
Q96G79,P69277,0
Q3B7J2,P03437,0
Q96MV8,P03437,0
Q5R3K3,P03437,0
Q2MJR0,P03437,0
Q2MJR0,P69277,0
Q7Z7M8,P69277,0
Q0D2K5,P03437,0
Q7RTT9,P03437,0
A0PJX4,P03437,0
A0PJX4,P69277,0
Q8IZ83,P03437,0
Q8IZ83,P69277,0
Q53TQ3,P03437,0
Q8NEA6,P03437,0
P34925,P03437,0
Q8TAX0,P03437,0
Q8N6S5,P03437,0
O14921,P03437,0
Q8N2K1,P03437,0
Q8N5C1,P03437,0
Q8N5C1,P69277,0
Q9BTV6,P03437,0
Q9BTV6,P69277,0
Q9UPQ8,P03437,0
Q9UPQ8,P69277,0
Q9BUB4,P03437,0
Q8WUH2,P03437,0
Q3ZCT1,P03437,0
Q3ZCT1,P69277,0
Q9Y2G7,P03437,0
Q9Y2G7,P69277,0
Q9HCL3,P03437,0
Q96NJ6,P03437,0
Q96NJ6,P69277,0
Q86UB9,P03437,0
Q86UB9,P69277,0
P45844,P03437,0
Q96JT2,P03437,0
Q96JT2,P69277,0
Q6ZMG9,P69277,0
Q8N4K4,P03437,0
Q8N4K4,P69277,0
Q9BRN9,P03437,0
Q9BRN9,P69277,0
O00180,P03437,0
Q9Y519,P03437,0
Q9Y519,P69277,0
Q8TBF5,P03437,0
Q5T4T1,P03437,0
Q5T4T1,P69277,0
Q96GR4,P03437,0
Q96GR4,P69277,0
Q5VXM1,P03437,0
Q5JS13,P03437,0
O75077,P03437,0
Q8IW70,P69277,0
Q86XT9,P03437,0
Q86XT9,P69277,0
P07358,P03437,0
Q9P283,P03437,0
Q99795,P03437,0
Q6EIG7,P03437,0
Q9Y226,P03437,0
Q7Z3H4,P03437,0
Q9NPC1,P03437,0
Q9NPC1,P69277,0
Q14296,P03437,0
Q14296,P69277,0
Q6PIS1,P03437,0
Q6PIS1,P69277,0
Q66K66,P03437,0
Q66K66,P69277,0
Q9NWT8,P03437,0
Q96EX3,P03437,0
Q9UBU2,P03437,0
Q8IVV8,P03437,0
Q8IVV8,P69277,0
A6NGC4,P03437,0
A6NGC4,P69277,0
Q96N87,P03437,0
Q6IA17,P03437,0
Q6IA17,P69277,0
Q9BY71,P03437,0
P49795,P03437,0
Q9UJ42,P03437,0
Q9UJ42,P69277,0
Q96AP0,P03437,0
Q96AP0,P69277,0
Q6PI78,P03437,0
O95150,P03437,0
O95150,P69277,0
Q8IYB1,P03437,0
Q6UY09,P03437,0
Q99801,P03437,0
Q9BZJ8,P03437,0
Q86WC4,P03437,0
Q9UGQ3,P03437,0
Q9UGQ3,P69277,0
Q6ZVT0,P03437,0
O43820,P03437,0
Q16568,P03437,0
Q15735,P03437,0
Q8IY49,P03437,0
Q8IY49,P69277,0
Q9BXI6,P03437,0
P30542,P03437,0
Q13094,P03437,0
Q8N4B5,P03437,0
Q86XJ0,P69277,0
Q18PE1,P03437,0
Q8NFU1,P03437,0
Q76MJ5,P03437,0
Q9HCN3,P03437,0
Q7Z5A9,P03437,0
Q8N4W6,P69277,0
Q9H3Y0,P03437,0
Q9H3Y0,P69277,0
Q8WY98,P03437,0
O43482,P69277,0
B1AL88,P03437,0
P30518,P03437,0
P30518,P69277,0
Q494U1,P03437,0
Q494U1,P69277,0
Q8WWQ2,P03437,0
Q14508,P03437,0
Q14508,P69277,0
Q7Z304,P03437,0
Q8WWY8,P03437,0
Q8IZ02,P03437,0
Q5DID0,P03437,0
A1L4L8,P03437,0
A1L4L8,P69277,0
Q969E1,P03437,0
Q8N5H3,P03437,0
Q9C0C6,P03437,0
P10966,P03437,0
Q6NTF9,P03437,0
Q6NTF9,P69277,0
P10747,P03437,0
O95278,P03437,0
Q5EE01,P69277,0
O94952,P03437,0
Q2I0M5,P03437,0
Q9BZJ6,P03437,0
Q9BZJ6,P69277,0
P17405,P03437,0
Q9BQ50,P03437,0
Q9NSU2,P03437,0
Q8WVJ9,P03437,0
P07451,P03437,0
P07451,P69277,0
P49642,P03437,0
P22891,P03437,0
O95210,P03437,0
Q9BT23,P03437,0
Q8N143,P03437,0
Q8N143,P69277,0
Q7RTY0,P03437,0
Q7RTY0,P69277,0
Q8NCK7,P03437,0
Q9NPI0,P03437,0
Q9NPI0,P69277,0
Q96S16,P03437,0
Q96S16,P69277,0
Q6ZNI0,P03437,0
Q9Y5X2,P03437,0
Q9UBC1,P03437,0
Q9BX59,P03437,0
Q5JS54,P03437,0
A6NNN8,P03437,0
A6NNN8,P69277,0
Q5QJU3,P03437,0
Q5QJU3,P69277,0
O43543,P03437,0
Q8TBJ4,P03437,0
Q96GM1,P03437,0
Q96GM1,P69277,0
A6NH21,P03437,0
A6NH21,P69277,0
Q96S06,P03437,0
Q96S06,P69277,0
O15375,P03437,0
O15375,P69277,0
