Protein1_ID,Protein2_ID,label
P52292,P03433,1
Q13901,P03496,1
Q99714,P03496,1
O14862,P03496,1
P35580,P03508,1
P25787,P03496,1
Q6YN16,P03496,1
Q86SX6,P03496,1
Q9Y224,P03508,1
P13667,P03431,1
Q16560,P03496,1
P49458,P03496,1
Q53GQ0,P03496,1
P47895,P03496,1
P11021,P03428,1
O75569,P69277,1
P0DMV8,P03496,1
Q96DF8,P03496,1
Q16836,P03496,1
Q92945,P03496,1
O14562,P03496,1
Q562R1,P03433,1
Q08379,P03508,1
Q49A26,P03433,1
P11182,P03496,1
P21246,P03496,1
Q9UKK9,P03496,1
Q9Y5V3,P03431,1
P11142,P03431,1
Q07065,P03431,1
Q13061,P03496,1
Q96DG6,P03496,1
P50990,P03428,1
Q9Y3C1,P03496,1
Q9BQE3,P0C0U1,1
P18077,P03496,1
P50995,P03496,1
Q14204,P03496,1
O75688,P03428,1
P10644,P03496,1
P30876,P03428,1
Q14978,P03496,1
Q9BRP8,P03496,1
P62070,P03496,1
Q8N6Y0,P03466,1
Q8WWY3,P03496,1
Q96IX5,P03496,1
P00390,P03496,1
Q5T3I0,P03496,1
Q14980,P03508,1
P27986,P03428,1
O15523,P69277,1
Q9NX74,P69277,1
P33993,P03496,1
P62993,P03496,1
O75436,P03496,1
P27708,P03428,1
P22694,P03496,1
P00813,P03496,1
Q15907,P03496,1
Q14203,P03431,1
Q96E17,P03496,1
P02751,P03496,1
P62306,P03496,1
Q10567,P03508,1
Q9NVP1,P03496,1
O75953,P03428,1
P17275,P03496,1
Q9NSD9,P03496,1
Q12846,P03496,1
P60468,P03496,1
Q96PK6,P03496,1
Q13409,P03496,1
Q96MU7,P03431,1
Q7L4I2,P03496,1
Q8TF64,P03496,1
P54727,P03496,1
Q92934,P03496,1
P27482,P03496,1
P05166,P03496,1
Q9NRX1,P03496,1
Q9Y5K6,P03496,1
P36543,P03496,1
P04083,P03428,1
P02545,P03496,1
Q9NY65,P03496,1
P30084,P03496,1
P20472,P03496,1
P02689,P03496,1
P29218,P03496,1
P05556,P03496,1
Q92793,P03508,1
Q9BW62,P03496,1
P68106,P03496,1
Q8N7H5,P03496,1
P61018,P03496,1
Q9UQ90,P03496,1
Q03188,P69277,1
Q08257,P03496,1
O75368,P03496,1
P27105,P03431,1
Q8WW22,P03496,1
Q13895,P03496,1
P62910,P03496,1
Q9UJV8,P03496,1
P54652,P03428,1
P78346,P03496,1
Q8WUH6,P03496,1
Q70UQ0,P03496,1
P52292,P03431,1
Q8TCT9,P03496,1
Q92598,P03496,1
P27986,P03508,1
P19338,P03428,1
P28066,P03496,1
P31948,P03496,1
P02751,P03508,1
P24666,P03496,1
Q9BQE3,P03428,1
Q9BXG8,P03431,1
Q9BYD2,P03496,1
Q9H5V9,P03496,1
P78347,P03431,1
Q9BVG4,P03496,1
Q9ULM3,P03496,1
P37802,P03508,1
Q9UJS0,P03496,1
O15504,P03496,1
Q9Y6N1,P03496,1
P22626,P03428,1
P31153,P03433,1
O60762,P03496,1
Q8WVH0,P03496,1
P62875,P03496,1
Q14141,P03496,1
P63165,P03496,1
Q9UNZ5,P03496,1
O00410,P03496,1
Q96J02,P03496,1
P38159,P69277,1
O75348,P03433,1
Q32MZ4,P03496,1
P35221,P03496,1
Q9Y247,P03496,1
Q96HN2,P03496,1
O75531,P03496,1
O95983,P03496,1
Q6UB35,P03496,1
Q6UX04,P03496,1
P62750,P03431,1
Q9BWH2,P03496,1
Q6DD88,P03496,1
P30153,P03508,1
Q96GQ7,P03496,1
Q96A08,P03496,1
P49756,P03496,1
Q93062,C3W5R9,1
P10243,P03431,1
P63162,P03496,1
O95816,P03508,1
Q9BQE3,P06821,1
Q8N4Q1,C3W5X6,1
P84101,P03496,1
P13051,P03496,1
Q9BQE3,P69277,1
P11766,P03496,1
Q13586,P03496,1
Q9NUP9,P03496,1
Q9NZM1,P03508,1
O15160,P03496,1
O75964,P03508,1
Q8WWH5,P03496,1
P18859,P03508,1
Q8NBZ7,P03433,1
P49327,P03496,1
Q09472,P06821,1
Q12974,P03496,1
P46734,P03496,1
P16083,P03433,1
P35637,P69277,1
O43660,P03496,1
A6NEY8,P03496,1
P01116,P03496,1
Q96PU8,P03428,1
Q16531,P06821,1
Q8IXM2,P03496,1
Q6P996,P03496,1
P0CG47,P03433,1
Q96B97,P03496,1
P05165,P03496,1
P52292,Q02600,1
P07900,P03508,1
P31689,P03508,1
O43852,P03496,1
P17612,P03496,1
Q9Y3D8,P03496,1
Q9ULW6,P03496,1
Q6PF18,P03496,1
Q2TAY7,C3W5X5,1
P55283,P03431,1
Q06609,P03496,1
Q8N335,P03496,1
P35244,P03496,1
Q9UJZ1,P03496,1
A8MYV0,P03496,1
Q13227,P69277,1
Q99733,P03431,1
Q9H898,P03496,1
O15031,P03496,1
Q99426,P03496,1
P32119,P03496,1
P12004,P03496,1
P09497,P03496,1
Q06136,P03496,1
Q9NR30,P03496,1
P46783,P03496,1
O60262,P03496,1
Q6P5R6,P03496,1
P19338,P03431,1
Q96EY8,P03496,1
O14610,P03496,1
Q9UIJ7,P03496,1
P11586,P03496,1
P04350,C3W5R8,1
Q8TEA8,P03496,1
Q9H0M0,P03496,1
O14625,P03496,1
Q9Y2S6,P03496,1
Q15543,P03496,1
Q9ULX6,P03496,1
Q14318,P03431,1
Q9P0S2,P03496,1
P23396,P03428,1
P06730,P03496,1
P84098,P03496,1
P50281,P03496,1
Q01105,P03496,1
P21796,P03496,1
Q5SW79,P03496,1
Q14204,P03508,1
P62995,P03496,1
Q8WW35,P03496,1
Q00994,P03496,1
Q96I99,P03496,1
Q9GZS3,P03428,1
P22626,P03431,1
Q05639,I6S532,1
P53350,P03496,1
Q07820,P03496,1
Q969X5,P03496,1
Q9Y3C6,P03496,1
Q9NX36,P03496,1
P32969,P03496,1
Q3SXY8,P03496,1
P11177,P03496,1
Q9BQ15,P03496,1
O15027,P03428,1
O60814,P69277,1
Q9UBE0,P03496,1
P53007,P03496,1
O00541,P03496,1
Q8NHQ1,P03496,1
Q9BQE3,P03485,1
Q71U36,P69277,1
P07148,P03496,1
Q8IY17,P03496,1
P05141,P69277,1
P31415,P03496,1
P38646,P03428,1
Q14157,P03496,1
P30085,P03496,1
P28482,P03496,1
Q9NXW2,P03496,1
Q8N442,P03496,1
O75347,P03496,1
Q9NZM1,P06821,1
P54819,P03496,1
O95071,P03508,1
P46060,P03496,1
O15523,P03431,1
Q9Y6C9,P03496,1
P34932,P03428,1
Q6NT76,P03496,1
Q12933,P03428,1
P17980,P03428,1
P60953,P03496,1
Q92922,P03496,1
Q9Y241,P03433,1
P55072,P03431,1
Q9NRW1,P03496,1
P48643,P03433,1
P51159,P03496,1
P13804,P03496,1
P28070,P03496,1
P21291,P03496,1
P07910,P69277,1
O15042,P03496,1
Q9BYN8,P03496,1
P49703,P03496,1
Q9NYS0,P03496,1
P63173,P03496,1
Q8WXC6,P03496,1
Q9BVL2,P03496,1
P31323,P03496,1
O43823,P03496,1
P07355,P03496,1
P49023,P03496,1
P04179,P03496,1
Q99798,P03496,1
Q8TAQ2,P03496,1
P61978,P03508,1
Q9Y262,P03428,1
P40394,P03496,1
P15822,P69277,1
Q9H1D9,P03428,1
P04271,P03496,1
P16615,P0C0U1,1
P68366,P03508,1
P55084,P03496,1
P24534,P03431,1
Q92616,P03496,1
P02538,P03496,1
P31689,P69277,1
P63313,P03496,1
O00217,P03496,1
P17081,P03496,1
P06733,P06821,1
O00264,P03496,1
Q969S3,P03496,1
Q9UNM6,P03428,1
P51608,P03496,1
Q8TDL5,P03428,1
Q96NT1,P03496,1
Q13217,P03496,1
Q8TDB4,P03496,1
Q9Y295,P03433,1
P13378,P03496,1
P47897,P03431,1
Q9BT43,P03496,1
P68431,P03431,1
P47897,P03496,1
Q14683,P03496,1
P62917,I6S532,1
P62736,P03466,1
P09651,P03428,1
P49189,P03496,1
P50479,P03496,1
Q14596,P03431,1
Q9P1F3,P03496,1
Q9UNQ2,P03496,1
P45877,P03496,1
P82933,P03496,1
Q8NBS9,P03496,1
Q9UNE7,P03431,1
Q7Z739,P03496,1
Q7Z4V5,P03496,1
P20700,P03431,1
O95757,P03485,1
P29353,P03496,1
Q9UBP0,P03496,1
P50502,P03496,1
P62424,P03508,1
Q12824,P03428,1
P31689,P03428,1
P31939,P03496,1
Q99816,P03431,1
Q13885,P03508,1
P20700,P03496,1
P17844,P69277,1
P78347,P03496,1
P38646,P03508,1
Q00796,P03496,1
Q12959,P06821,1
Q9P015,P03496,1
P82932,P03496,1
P31153,P03496,1
P62191,P03431,1
P63244,P03496,1
Q9NPL8,P03496,1
Q13761,P03431,1
Q6ZRY4,P03496,1
O00555,P03431,1
O95218,P03496,1
O43707,P03431,1
Q02252,P03496,1
Q6P996,P03508,1
Q66LE6,P03496,1
P53999,P03496,1
O00629,P03433,1
O60264,P03496,1
O75152,P03496,1
Q05639,P03508,1
O96000,P03496,1
Q99436,P03496,1
P11021,P06821,1
P45973,P03508,1
P52594,P03496,1
Q16181,P03496,1
O95433,P03496,1
P62424,P03431,1
O75365,P03496,1
Q9BUJ2,P03431,1
P53355,P03431,1
Q9ULC3,P03496,1
P62241,P03496,1
Q15287,P03496,1
P33240,P03496,1
P54652,P03508,1
P51531,P03496,1
P15927,P03496,1
Q9Y3D7,P03496,1
Q14240,P03433,1
P30086,P03496,1
Q93079,P69277,1
P51513,P03496,1
O15212,P03496,1
Q08211,P06821,1
Q5BKX8,P03496,1
P30041,P03431,1
Q13523,P03496,1
Q8WUU5,P03496,1
Q8IZP0,P03496,1
Q9Y5T4,P03496,1
Q9NZR1,P03496,1
Q8NC69,P69277,1
P13929,P03508,1
Q15056,P03496,1
Q9Y5A9,P03496,1
P55072,I6S532,1
P00403,P03496,1
P42224,P03508,1
Q96EX1,P03496,1
Q96QF0,P03508,1
Q96D15,P03496,1
P35998,P03508,1
Q8N8J7,P03496,1
Q9UNW9,P03496,1
Q02790,P03496,1
O15379,P03496,1
Q8TAK5,P03496,1
Q9BPX6,P03496,1
O43633,P03496,1
Q6ZUT9,P03428,1
P10809,P03508,1
Q9BV20,P03496,1
P02751,C3W6G3,1
P51570,P03433,1
Q96RT1,P69277,1
P62851,P03431,1
Q9NVZ3,P03496,1
P21589,P03496,1
P63096,P03496,1
Q9H0N5,P03496,1
O43678,P03496,1
O75398,P03496,1
Q99816,P03496,1
P13674,P03496,1
Q9Y5V3,P03508,1
P35232,P03431,1
Q9P2T1,P03496,1
P19447,P03496,1
O75381,P03508,1
Q9Y5M8,P03508,1
Q9GZR2,P03496,1
P68104,P06821,1
Q9H903,P03496,1
P51991,P03428,1
Q16531,P03496,1
P20336,P03496,1
Q86YV6,P03496,1
P51858,P03496,1
Q15365,P03466,1
O15234,P03496,1
P16070,P03496,1
P08319,P03496,1
Q96Q11,P03496,1
P28300,P03496,1
P82912,P03496,1
P04899,P03496,1
Q0ZGT2,P03496,1
O94812,P03431,1
P52564,P03496,1
P30520,P03496,1
Q2M2I5,P03485,1
Q2M2I5,P03496,1
Q15046,P03496,1
Q13242,P03496,1
Q96IK1,P03496,1
O15031,P03508,1
O75940,P03496,1
P63208,P03431,1
Q9H0R8,P03496,1
Q96BK5,P03496,1
P04181,P03496,1
Q8WVC0,P03496,1
P39656,P03496,1
P04637,P03508,1
P05165,P03428,1
P49321,P03496,1
P01023,P03508,1
Q674X7,P03431,1
P08237,P03496,1
O00231,P03428,1
Q92905,P06821,1
Q71U36,P03428,1
P0DMV9,P03508,1
P36507,P03496,1
Q71UM5,P03496,1
Q8IZ07,P03496,1
P46779,P03496,1
Q71U36,P06821,1
P05026,P03496,1
Q14974,P03428,1
Q9BQE3,C3W610,1
P55769,P03508,1
P20338,P03496,1
O14910,P03496,1
P15924,P03431,1
Q9UHX1,P03496,1
Q01469,P03496,1
P09651,P03431,1
Q9NXH8,P03496,1
P51153,P03496,1
Q9BYX4,P03496,1
Q8WWF8,P03496,1
P53621,P0C0U1,1
Q15417,P03496,1
P55072,P03508,1
Q9BS18,P03431,1
Q9UI09,P03496,1
Q8IZ07,P03508,1
Q13347,P03428,1
Q92499,P69277,1
P55209,P03428,1
O43765,P03496,1
Q92526,P03431,1
Q96B26,P03496,1
P60709,P03508,1
P50570,P03431,1
Q9BPU6,P03496,1
Q15059,P03496,1
Q13885,P03428,1
P05141,P03508,1
P31689,P03431,1
P55795,P06821,1
O95229,P03496,1
P20339,P03496,1
P05089,P03496,1
P45984,P69277,1
P30101,P03431,1
Q99729,P03431,1
P09496,P03496,1
P63261,P03431,1
P25787,P03431,1
Q69YI7,P03496,1
Q15853,P03496,1
Q8IYB5,P03496,1
P61106,P03496,1
Q14790,P03496,1
Q96AH0,P03496,1
O15027,P03496,1
P29320,P03431,1
Q13619,P03431,1
Q9UHV9,P03431,1
Q9Y2T1,P03496,1
Q9Y262,P03496,1
Q06945,P03496,1
Q15596,P03496,1
Q93008,P03496,1
P62487,P03496,1
Q9Y2V7,Q02600,1
Q14498,P03496,1
O75880,P03496,1
Q13277,P03496,1
P36959,P03496,1
Q9BZL4,P03431,1
Q14103,P03508,1
Q99547,P03496,1
O43920,P03496,1
Q16543,P03496,1
P11940,P03428,1
P55916,P03496,1
O14818,P03508,1
Q96MF2,P03496,1
P62937,P03428,1
P18124,P03431,1
P40227,P03431,1
P07437,Q67157,1
O95347,P03496,1
Q8NHS0,P03496,1
Q9BX46,P03496,1
Q9Y421,P03496,1
O00231,P03496,1
Q99615,P03431,1
P53365,P03496,1
Q00839,P69277,1
O15371,P03496,1
E9PRG8,P03496,1
P08729,P03496,1
Q9BZC7,P03428,1
Q8IZA3,P03496,1
O14908,P69277,1
Q9Y3Y2,P03496,1
P46977,P03496,1
O75367,P03496,1
B4DJY2,P03496,1
Q96B26,P03508,1
Q13283,P03496,1
Q9BYW2,P03496,1
P40616,P03496,1
P09543,P03431,1
P24539,P03508,1
Q15185,P03428,1
O95251,P03496,1
P63104,P03431,1
P0CE72,P03496,1
Q09028,P03496,1
Q9BQ39,P03496,1
P08238,P03508,1
Q9P1Z2,P03431,1
Q16186,P03428,1
Q07666,P03428,1
Q9P2R7,P03496,1
Q8WUM4,P03431,1
O75391,P03496,1
Q9NSC5,P03496,1
P57105,P03496,1
O94826,P03496,1
Q9Y3B9,P03496,1
P61086,P03496,1
Q5SW79,P03508,1
P16615,P03431,1
Q99439,P03496,1
P51991,P03431,1
Q13813,P06821,1
O43181,P03496,1
P61981,P03428,1
P25685,P03431,1
Q71UI9,P03431,1
P40926,P03496,1
P61296,P03496,1
Q8N6Y0,I6TAH8,1
O75746,P03496,1
P26196,P03431,1
Q9BVW5,P03496,1
Q9H6R3,P03496,1
P84157,P03431,1
Q92793,P06821,1
P04275,P03496,1
P40939,P03508,1
P10523,P03496,1
P26358,P03496,1
P21815,P03496,1
Q7L8A9,P03496,1
P50613,P03496,1
Q96BP3,P03496,1
Q13137,P03496,1
P51610,P03428,1
P0DMV8,P03437,1
P17931,P03496,1
Q9NZN4,P03496,1
P01111,P03496,1
Q8NI08,P03496,1
P51649,P03496,1
O00571,P03508,1
P00492,P03496,1
Q14533,P03496,1
P05023,P03496,1
O15511,P03496,1
Q15773,P03496,1
P51114,P03496,1
O75884,P03496,1
P29692,I6T1Z7,1
P38159,P03431,1
Q9P270,P03496,1
P31947,P03496,1
P07437,P0C0U1,1
Q96AX2,P03496,1
Q99460,P03428,1
P28074,P03496,1
P63010,P03431,1
Q16864,P03496,1
Q16531,P03508,1
O15540,P03496,1
P20042,P03496,1
P18621,P03508,1
O95721,P03496,1
Q9NQ94,P03496,1
Q5TGI4,P03496,1
P49773,P03496,1
O15111,P03496,1
Q9H3R5,P03496,1
P52758,P03496,1
Q9BUJ2,P03466,1
Q96RQ3,P03496,1
P62330,P03496,1
Q99459,P03496,1
O43242,P03428,1
P39023,P03508,1
P68032,P03466,1
Q5JVS0,P03496,1
P08047,P03508,1
Q05639,P69277,1
Q7Z3Y8,P03496,1
P08238,P03431,1
Q9Y6V7,P03496,1
Q86TI2,P03431,1
Q96H20,P03496,1
Q8WUM4,P03508,1
O14641,C3W5Z1,1
P30153,P03431,1
Q8IVM0,P03496,1
P00441,P03496,1
Q9Y287,P03496,1
Q5TDH0,P03431,1
P62312,P03496,1
Q8ND90,P03496,1
Q96JJ7,P03508,1
Q96S94,P03496,1
P55209,P03431,1
Q15544,P03496,1
P51148,P03431,1
Q96NU7,P03496,1
P68363,P03508,1
P39748,P03496,1
Q86XZ4,P03496,1
P30876,P03431,1
Q16656,P03496,1
O00560,P03496,1
P23025,P03496,1
Q92973,P03508,1
Q16527,P03431,1
Q16763,P03496,1
P50991,P03431,1
Q8NC96,P03496,1
P51991,P03508,1
Q86SG7,P03496,1
P49721,P03428,1
P63167,P03496,1
Q1MSJ5,P03496,1
O60684,P03433,1
Q9H2G9,P03496,1
P20674,P03496,1
P09619,P03496,1
P12814,P03431,1
P52294,P03508,1
O14807,P03496,1
Q71DI3,P03431,1
Q9NZJ9,P03496,1
O95793,P03428,1
P51665,P03496,1
Q9NT62,P03496,1
Q12906,P03431,1
Q12879,P03433,1
P61978,P03428,1
P52948,P03496,1
O95391,P03428,1
P30679,P03496,1
P31689,I6T1Z7,1
P60709,P03468,1
Q8TAD7,P03496,1
P51532,P03496,1
O00571,C3W5R8,1
Q9BUE6,P03496,1
O00571,C3W5X5,1
P08621,P03431,1
P00352,P03496,1
P61619,P03496,1
Q99729,P03508,1
Q6PHW0,P03496,1
Q92973,P06821,1
Q8NF50,P69277,1
P78347,P03433,1
Q969T9,P03496,1
P35250,P03508,1
P52294,P03431,1
O60885,P03496,1
Q9P1Z2,P03496,1
P05067,P03433,1
Q9UPN6,P03496,1
P52655,P03496,1
Q9BRK5,P03428,1
Q9H307,P03496,1
O00327,P03431,1
Q8WYR4,P03496,1
P30837,P03496,1
Q12959,P03433,1
Q96C23,P03496,1
Q9Y6H1,P03496,1
P31689,P06821,1
P50440,P03496,1
Q7KZF4,P03496,1
O75688,P03431,1
Q14914,P03496,1
P23490,P03496,1
Q13576,P03496,1
P21912,P03428,1
Q9P2E9,P03496,1
Q9UGP8,P03431,1
O43347,P03496,1
O60885,P03508,1
P05423,P03496,1
Q9UHY7,P03496,1
P56385,P03496,1
P30520,P03431,1
Q9Y4K3,P03496,1
O95295,P03496,1
Q9BWM7,P03496,1
P57723,P03496,1
P68371,P06821,1
P53621,P06821,1
Q04917,P03496,1
Q12904,P03496,1
P54652,P03431,1
Q9Y605,P03496,1
O43242,P03431,1
Q9BT78,P03431,1
P53621,Q02600,1
Q9UDY4,P03431,1
P25789,P03431,1
P14625,P03496,1
Q15633,P69277,1
O43674,P03496,1
Q08AM6,P03496,1
Q53HL2,P03496,1
Q9UJZ1,P03431,1
Q9BV57,P03496,1
P21695,P03496,1
Q13287,P03508,1
P04843,P03496,1
P61313,P03496,1
O00559,P03496,1
O15287,P03433,1
O95292,P03431,1
P05198,P03496,1
Q9Y6N5,P03508,1
Q5VT06,P03496,1
Q02539,P03431,1
P27635,P03496,1
O75886,P03496,1
P10916,P03431,1
O00116,P03496,1
Q07812,P03496,1
Q9NX58,P03496,1
Q9Y230,P03508,1
P53621,P03428,1
P40227,P06821,1
Q12906,P03428,1
Q99653,P03496,1
Q15286,P03496,1
P07437,I6TAI3,1
Q5TEZ5,P03496,1
Q13813,P03496,1
O75381,P03496,1
P05141,P06821,1
Q96PU8,P03431,1
Q13885,P03431,1
Q15006,P03496,1
P10599,P03431,1
P02751,C3W5Z0,1
P04183,P03496,1
Q9BVA1,P03508,1
O00165,P03428,1
P01023,P03496,1
P16220,P03496,1
Q5JVF3,P69277,1
P33176,P03431,1
Q16576,P03496,1
P14373,P03496,1
Q9HCJ6,P03496,1
P51784,P03428,1
Q53GG5,P03496,1
O75953,C3W5X5,1
Q12996,P03496,1
Q13501,P03428,1
O14907,P69277,1
Q9NZM1,P03431,1
P02751,C3W5X3,1
P04075,P03433,1
P26038,P03496,1
O60930,P03496,1
P02545,P03508,1
P14406,P03496,1
P0DMV9,P03431,1
P11586,P03431,1
P51161,P03496,1
Q08211,C3W5S7,1
A6NIH7,P03496,1
Q7Z3Z0,P03496,1
Q99963,P03496,1
Q9HCJ5,P03431,1
Q09472,P69277,1
O60220,P03428,1
Q5JY77,P03496,1
Q13404,P03496,1
P20226,P03508,1
Q96IZ0,P03496,1
Q9NX20,P03496,1
Q16531,P03431,1
Q8WWH5,P03428,1
Q0Z7S8,P03496,1
Q16186,P03496,1
Q9H2P9,P03496,1
Q9NQC3,P03431,1
P36542,P03431,1
P63244,P03431,1
Q9H2U1,P03496,1
P61247,P03508,1
O14967,P03496,1
P40227,P69277,1
P09493,P03496,1
P52292,P03485,1
Q12972,P03496,1
P78524,P03431,1
Q9NPA8,P03508,1
O15305,P03496,1
O14818,C3W5X5,1
P34932,Q67157,1
Q9P0L0,P03508,1
Q96C90,P03496,1
Q9HD26,P03496,1
Q14152,P03496,1
Q9Y6G9,P03496,1
Q96M32,P03496,1
Q63ZY3,P03431,1
Q96MW5,P03496,1
P27540,P03496,1
Q9BVA1,P03428,1
P09417,P03496,1
O14556,P03496,1
Q15003,P03496,1
Q08211,P03428,1
Q9H190,P03496,1
P34931,P03508,1
P38405,P03496,1
Q13825,P03496,1
Q7L266,P03431,1
Q9H7C9,P03496,1
Q99700,P03496,1
P35813,P03496,1
Q9BUJ2,I6S532,1
A1L390,P03431,1
Q16775,P03496,1
Q9ULW5,P03496,1
Q14003,P03496,1
P55327,P03496,1
Q9UKY7,P03496,1
P19086,P03496,1
O00442,P03496,1
Q13427,P03496,1
Q14112,P03433,1
P50991,P03508,1
P00966,P03496,1
P30050,P03508,1
P10589,P03431,1
P60709,P69277,1
O95373,P03496,1
Q15223,P03496,1
P05787,P03496,1
P61960,P03496,1
P25208,P03496,1
Q9Y2S6,P03431,1
Q9HA47,P03496,1
P14866,P69277,1
Q9BTD8,P03496,1
Q8N128,P03496,1
Q9H0M0,P03431,1
O00469,P03496,1
Q6MZP7,P03496,1
P15559,P03496,1
P98175,P03496,1
P62195,P69277,1
Q16555,P03496,1
Q8IWE2,P03433,1
Q12959,P03428,1
P31943,P06821,1
P11234,P03496,1
Q9BUT1,P03496,1
P84103,P03496,1
O60563,P03496,1
P19429,P03431,1
Q9NZ63,P03496,1
P09629,P03496,1
P35637,P03508,1
P62633,P03508,1
Q969X0,P03496,1
Q13601,P03496,1
P0C0S5,P03431,1
P68133,P03466,1
Q9UII2,P03496,1
Q13823,P03496,1
Q5TCQ9,P03496,1
O75896,P03496,1
P55263,P03496,1
Q9UBT2,P03496,1
Q99873,P03508,1
P54136,P03496,1
Q15185,P03496,1
P0CG13,P03496,1
P17987,P03508,1
P04844,P03496,1
Q02818,P03496,1
P61981,P03431,1
P37840,P03431,1
P10515,P03431,1
O00308,P03431,1
Q9Y6B2,P03496,1
Q9GZZ1,P03496,1
Q92841,P69277,1
O75381,P03431,1
P17661,P03496,1
P46926,P03496,1
P00505,P03496,1
P22102,P03496,1
P15259,P03431,1
P20340,P03496,1
P19087,P03496,1
O00629,P03508,1
P48047,P03508,1
Q9BYX4,P03428,1
P07900,P03431,1
O75381,P03428,1
P50552,P03496,1
O75525,P69277,1
P50990,P03508,1
O14907,P03508,1
Q9Y287,P03431,1
P61758,P03508,1
P22314,P03496,1
Q8N6Y0,P03496,1
P22695,P03496,1
P49327,P03508,1
P62380,P03496,1
Q14790,P03508,1
P08708,P03431,1
P22059,P03496,1
P08172,P03496,1
O75533,P03466,1
Q96BR5,P03496,1
P61019,P03496,1
P98194,P03496,1
O15392,P03496,1
P25490,P03431,1
Q2TAA8,P03428,1
P02538,P06821,1
Q5VU43,P03508,1
Q71U36,P03485,1
P50402,P03431,1
Q8TD31,P03496,1
Q13227,P03428,1
P28799,P03496,1
Q9HA64,P03496,1
P40227,P03433,1
Q16637,P03496,1
O95620,P03496,1
P63313,P03508,1
Q9NWB7,P03496,1
O75348,P03428,1
Q6P587,P03496,1
Q99627,P03496,1
Q9ULD9,P03496,1
P30049,P03508,1
P52272,P69277,1
O95716,P03496,1
Q9P0L0,P03428,1
Q9P1Z2,C3W5X5,1
P02751,P03431,1
Q8TD10,P03496,1
O43175,P03496,1
O94817,P03496,1
Q14974,P03508,1
Q8IUE6,P69277,1
P04350,P03508,1
P52926,P03496,1
Q01813,P06821,1
Q00341,P03496,1
P16083,P03496,1
Q9BSB4,P03496,1
Q99543,P03496,1
Q16777,P03431,1
Q14134,P03428,1
Q9P2M1,P03496,1
P50616,P03496,1
Q9BV68,P03496,1
Q9H098,P03496,1
Q13033,P03496,1
P13861,P03496,1
P25685,P69277,1
P62081,P03508,1
Q14117,P03496,1
P36957,P03431,1
O14818,P03431,1
Q9Y4W6,P03431,1
Q9Y2G8,P03496,1
P0DMV8,P03431,1
P06733,P03428,1
Q9NX55,P03496,1
P56378,P03496,1
P16615,P03428,1
Q9H3P7,P03496,1
Q96CS3,P03496,1
Q92997,P03496,1
Q14315,P03431,1
P05023,P03508,1
Q01813,P03508,1
O14907,P03428,1
P83916,P03496,1
Q8IXJ9,P03428,1
O76003,P03496,1
P67870,P03496,1
Q66K74,P03508,1
P33240,P03431,1
P13639,P03428,1
Q9H1Y0,P03496,1
Q8N1B4,P03496,1
Q99574,P03496,1
Q969H8,P03496,1
P52597,P69277,1
Q9NUD5,P03496,1
P09769,P03431,1
Q13137,P03508,1
P09471,P03496,1
Q92769,P03428,1
P27338,P03496,1
Q8NHZ8,P03496,1
Q13200,P03496,1
Q9Y680,P03496,1
Q6P1N0,P03496,1
O75691,P03496,1
Q06830,P03496,1
P51784,C3W5X6,1
Q8IY57,P03496,1
P27708,I6T1Z7,1
O75829,P03496,1
Q96LB3,P03496,1
P07900,P06821,1
Q12906,I6TAH8,1
P11498,P03496,1
O14744,P03428,1
Q13950,P03496,1
P17844,P03508,1
P48444,P03496,1
P29762,P03496,1
Q9H6S0,P03496,1
Q86WP2,P03496,1
Q9NS73,P03496,1
Q8N111,P03496,1
Q16891,P03508,1
P56545,P03496,1
Q08211,P0C0U1,1
Q15382,P03496,1
P17655,P03496,1
Q9Y230,P03433,1
P08670,P03496,1
P12235,P69277,1
P31946,P03428,1
Q9Y2R0,P03496,1
O95470,P03496,1
P35568,P03496,1
O60684,P03508,1
Q96KR1,P03508,1
Q9BY41,P03496,1
P62258,P03431,1
Q9H2K0,P03431,1
P83731,P03431,1
P46459,P03496,1
Q13636,P03496,1
P43686,P03508,1
Q9P0M9,P03496,1
O75891,P03428,1
Q15836,P03496,1
P54652,I6T1Z7,1
Q8TAD8,P03496,1
O60942,P03496,1
O75376,P03428,1
Q8N4T8,P03496,1
P04350,P03431,1
P12814,P06821,1
Q96P70,P03431,1
Q9Y6N5,P03431,1
Q8N300,P03496,1
Q96DA2,P03496,1
P38646,P03431,1
P63267,P03466,1
P15311,P03496,1
P62888,P03496,1
Q14152,P03428,1
Q9NWY4,P03496,1
Q9BRK5,P03496,1
O15523,P03428,1
Q9NZI8,P69277,1
P61088,P03496,1
O43447,P03496,1
O00410,P06821,1
O43143,P69277,1
Q9NZM1,P69277,1
Q93008,P06821,1
P46782,P03431,1
O00499,P03496,1
P49419,P03496,1
Q99081,P03496,1
Q9NUL3,P03508,1
P12004,P03431,1
P05067,C3W5X6,1
Q9UQ35,P69277,1
Q99966,P03496,1
P07858,P03496,1
P16989,P69277,1
Q9BUJ2,P03508,1
Q9UJ04,P03496,1
Q92900,P03508,1
Q9H0W5,P03496,1
P30049,P03496,1
O00505,P03508,1
O14975,P03496,1
P05412,P03496,1
P35243,P03496,1
P68371,P03485,1
P35250,P03431,1
Q9H1D9,P03431,1
Q9Y692,P69277,1
P11142,P69277,1
O14627,P03496,1
P09104,P03508,1
