Protein1_ID,Protein2_ID,label
Q6W3E5,P03452,0
Q6W3E5,P03466,0
Q6W3E5,P03468,0
Q6W3E5,P03485,0
Q6W3E5,P06821,0
Q6W3E5,P0C0U1,0
Q9Y3D3,P03468,0
Q96I45,P03452,0
Q96I45,P03466,0
Q96I45,P03468,0
Q96I45,P03485,0
Q96I45,P06821,0
P06865,P03428,0
P06865,P03466,0
P06865,P03468,0
P06865,P03485,0
P06865,P06821,0
P06865,P0C0U1,0
O15357,P03452,0
O15357,P03468,0
Q5RKV6,P03452,0
Q5RKV6,P03466,0
Q5RKV6,P03468,0
Q5RKV6,P0C0U1,0
Q15651,P03452,0
Q9Y2K2,P03452,0
Q9Y2K2,P03466,0
Q9Y2K2,P03468,0
Q9Y2K2,P03485,0
Q9Y2K2,P06821,0
Q9Y2K2,P0C0U1,0
Q9NP92,P03485,0
P23368,P03452,0
P23368,P03466,0
P23368,P03468,0
P23368,P03485,0
P23368,P06821,0
P23368,P0C0U1,0
Q14714,P03428,0
Q14714,P03431,0
Q14714,P03452,0
Q14714,P03466,0
Q14714,P03468,0
Q14714,P03485,0
Q14714,P03496,0
Q14714,P06821,0
Q14714,P0C0U1,0
Q14714,P03508,0
Q9NP78,P03428,0
Q9NP78,P03452,0
Q9NP78,P03466,0
Q9NP78,P03468,0
Q9NP78,P03485,0
Q9NP78,P06821,0
Q9NP78,P0C0U1,0
Q9NP78,P03508,0
Q99576,P03452,0
Q99576,P03468,0
Q99576,P0C0U1,0
Q9NUB1,P03452,0
Q9NUB1,P03468,0
Q9NUB1,P03485,0
Q9NUB1,P06821,0
Q9NUB1,P0C0U1,0
Q9NUB1,P03508,0
A2RUC4,P03452,0
A2RUC4,P03485,0
A2RUC4,P0C0U1,0
Q96K19,P03428,0
Q96K19,P03452,0
Q96K19,P03466,0
Q96K19,P03468,0
Q96K19,P03485,0
Q96K19,P06821,0
Q96K19,P0C0U1,0
Q96K19,P03508,0
Q5VWI1,P03452,0
Q5VWI1,P03466,0
Q5VWI1,P03468,0
Q5VWI1,P03485,0
Q5VWI1,P0C0U1,0
A0PK00,P03428,0
A0PK00,P03452,0
A0PK00,P03466,0
A0PK00,P03468,0
A0PK00,P03485,0
A0PK00,P06821,0
A0PK00,P0C0U1,0
Q9Y6M0,P03428,0
Q9Y6M0,P03433,0
Q9Y6M0,P03452,0
Q9Y6M0,P03466,0
Q9Y6M0,P03468,0
Q9Y6M0,P03485,0
Q9Y6M0,P06821,0
Q9Y6M0,P0C0U1,0
Q9Y6M0,P03508,0
Q6P1M0,P03468,0
Q9NS69,P03452,0
Q9NS69,P03468,0
Q9NS69,P03485,0
Q9NS69,P0C0U1,0
Q9NZA1,P03452,0
Q9NZA1,P03468,0
Q9NZA1,P03485,0
Q9NZA1,P0C0U1,0
Q5QP82,P03452,0
Q5QP82,P03466,0
Q5QP82,P03468,0
Q5QP82,P03485,0
Q5QP82,P0C0U1,0
Q9NVF9,P03428,0
Q9NVF9,P03452,0
Q9NVF9,P03466,0
Q9NVF9,P03468,0
Q9NVF9,P03485,0
Q9NVF9,P06821,0
Q9NVF9,P0C0U1,0
Q8N1V2,P03452,0
Q8N1V2,P03468,0
Q8N1V2,P03485,0
Q8N1V2,P0C0U1,0
Q8WUH1,P03428,0
Q8WUH1,P03452,0
Q8WUH1,P03466,0
Q8WUH1,P03468,0
Q8WUH1,P03485,0
Q8WUH1,P06821,0
Q8WUH1,P0C0U1,0
Q9HCJ6,P03452,0
Q9HCJ6,P03468,0
Q9HCJ6,P03485,0
Q9BYT3,P03468,0
Q9BYT3,P03485,0
Q12908,P03428,0
Q12908,P03452,0
Q12908,P03466,0
Q12908,P03468,0
Q12908,P03485,0
Q12908,P06821,0
Q12908,P0C0U1,0
Q12908,P03508,0
Q9NY12,P03452,0
Q9NY12,P03466,0
Q9NY12,P03468,0
Q9NY12,P03485,0
Q9NY12,P0C0U1,0
Q15198,P03452,0
Q15198,P03468,0
Q15198,P0C0U1,0
Q3L8U1,P03452,0
Q3L8U1,P03468,0
Q3L8U1,P03485,0
Q3L8U1,P0C0U1,0
Q99541,P03452,0
P82914,P03468,0
P42695,P03485,0
P42695,P0C0U1,0
Q9NY99,P03433,0
Q9NY99,P03452,0
Q9NY99,P03466,0
Q9NY99,P03468,0
Q9NY99,P03485,0
Q9NY99,P0C0U1,0
Q12979,P03452,0
Q12979,P03468,0
Q12979,P03485,0
Q12979,P0C0U1,0
O14595,P03452,0
O14595,P03468,0
O14595,P03485,0
Q6ZU15,P03452,0
Q6ZU15,P03468,0
Q9P0V9,P03468,0
Q9H1E5,P03452,0
Q9H1E5,P03466,0
Q9H1E5,P03468,0
Q9H1E5,P03485,0
Q9H1E5,P0C0U1,0
O95363,P03428,0
O95363,P03466,0
O95363,P03468,0
O95363,P03485,0
Q9UK59,P03452,0
Q9UK59,P03468,0
Q9UK59,P03485,0
Q2TB90,P03452,0
Q2TB90,P03468,0
Q2TB90,P03485,0
Q2TB90,P0C0U1,0
Q16829,P03452,0
Q16829,P03466,0
Q16829,P03468,0
Q16829,P0C0U1,0
P16260,P03428,0
P16260,P03466,0
P16260,P03468,0
P16260,P03485,0
P16260,P06821,0
Q5XG99,P03452,0
Q5XG99,P03466,0
Q5XG99,P03468,0
Q5XG99,P03485,0
Q5XG99,P0C0U1,0
P56937,P03428,0
P56937,P03452,0
P56937,P03466,0
P56937,P03468,0
P56937,P03485,0
P56937,P06821,0
P56937,P0C0U1,0
O95704,P03452,0
O95704,P03466,0
O95704,P03468,0
O95704,P03485,0
O95704,P06821,0
O95704,P0C0U1,0
P47985,P03452,0
P47985,P03466,0
P47985,P03468,0
P47985,P03485,0
P47985,P06821,0
P47985,P0C0U1,0
O75864,P03452,0
O75864,P03466,0
O75864,P03468,0
O75864,P03485,0
Q7Z2X4,P03428,0
Q7Z2X4,P03452,0
Q7Z2X4,P03466,0
Q7Z2X4,P03468,0
Q7Z2X4,P03485,0
Q7Z2X4,P06821,0
Q7Z2X4,P0C0U1,0
P00746,P03428,0
P00746,P03433,0
P00746,P03452,0
P00746,P03466,0
P00746,P03468,0
P00746,P03485,0
P00746,P03496,0
P00746,P06821,0
P00746,P0C0U1,0
P00746,P03508,0
Q13084,P03468,0
Q13084,P03485,0
P86791,P03452,0
P86791,P03466,0
P86791,P03468,0
P86791,P03485,0
P86791,P0C0U1,0
Q9NS18,P03452,0
Q9NS18,P03466,0
Q9NS18,P03468,0
Q9NS18,P03485,0
Q9NS18,P06821,0
Q9NS18,P0C0U1,0
Q9Y2R0,P03452,0
Q9Y2R0,P03466,0
Q9Y2R0,P03468,0
Q9Y2R0,P0C0U1,0
Q14166,P03452,0
Q14166,P03466,0
Q14166,P03468,0
Q14166,P03485,0
Q14166,P06821,0
Q14166,P0C0U1,0
Q9BV40,P03452,0
Q9BV40,P03468,0
Q9BV40,P03485,0
Q9BV40,P0C0U1,0
Q7L523,P03452,0
Q7L523,P03468,0
Q7L523,P03485,0
Q7L523,P06821,0
Q7L523,P0C0U1,0
Q5VZM2,P03452,0
Q5VZM2,P03468,0
Q5VZM2,P03485,0
Q5VZM2,P06821,0
Q5VZM2,P0C0U1,0
P46108,P03468,0
P61225,P03468,0
O43825,P03452,0
O43825,P03466,0
O43825,P03468,0
O43825,P03485,0
O43825,P0C0U1,0
Q13115,P03452,0
Q13115,P03468,0
Q13115,P03485,0
Q13115,P0C0U1,0
Q8N3Z0,P03452,0
Q8N3Z0,P03468,0
Q8N3Z0,P03485,0
Q8N3Z0,P0C0U1,0
Q00013,P03452,0
Q00013,P03468,0
Q00013,P03485,0
Q6P4A7,P03452,0
Q6P4A7,P03466,0
Q6P4A7,P03468,0
Q6P4A7,P03485,0
Q6P4A7,P06821,0
Q6P4A7,P0C0U1,0
Q6P4A7,P03508,0
Q9NRR6,P03452,0
Q9NRR6,P03466,0
Q9NRR6,P03468,0
Q9NRR6,P03485,0
Q9NRR6,P0C0U1,0
Q8N6Y1,P03428,0
Q8N6Y1,P03452,0
Q8N6Y1,P03466,0
Q8N6Y1,P03468,0
Q8N6Y1,P03485,0
Q8N6Y1,P06821,0
Q8N6Y1,P0C0U1,0
Q8N6Y1,P03508,0
Q7Z7H8,P03428,0
Q7Z7H8,P03452,0
Q7Z7H8,P03466,0
Q7Z7H8,P03468,0
Q7Z7H8,P03485,0
Q7Z7H8,P0C0U1,0
Q6UXX9,P03433,0
Q6UXX9,P03452,0
Q6UXX9,P03466,0
Q6UXX9,P03468,0
Q6UXX9,P03485,0
Q6UXX9,P06821,0
Q6UXX9,P0C0U1,0
Q6UXX9,P03508,0
Q96LJ7,P03428,0
Q96LJ7,P03452,0
Q96LJ7,P03466,0
Q96LJ7,P03468,0
Q96LJ7,P03485,0
Q96LJ7,P06821,0
Q96LJ7,P0C0U1,0
Q96LJ7,P03508,0
Q8NEE6,P03428,0
Q8NEE6,P03431,0
Q8NEE6,P03452,0
Q8NEE6,P03466,0
Q8NEE6,P03468,0
Q8NEE6,P03485,0
Q8NEE6,P06821,0
Q8NEE6,P0C0U1,0
P62714,P03452,0
Q8IY95,P03452,0
Q8IY95,P03466,0
Q8IY95,P03468,0
Q8IY95,P03485,0
Q8IY95,P0C0U1,0
P98153,P03428,0
P98153,P03452,0
P98153,P03466,0
P98153,P03468,0
P98153,P03485,0
P98153,P06821,0
P98153,P0C0U1,0
P98153,P03508,0
Q9P0J0,P03452,0
Q9P0J0,P03468,0
Q9P0J0,P0C0U1,0
P41002,P03431,0
P41002,P03452,0
P41002,P03466,0
P41002,P03468,0
P41002,P03485,0
P41002,P06821,0
O14949,P03428,0
O14949,P03466,0
O14949,P03468,0
O14949,P03485,0
O14949,P0C0U1,0
Q9BRT8,P03468,0
Q9BRT8,P03485,0
Q9BRT8,P06821,0
Q9UHK6,P03452,0
Q9UHK6,P03468,0
Q9UHK6,P03485,0
Q9UHK6,P0C0U1,0
Q9HC44,P03452,0
Q9HC44,P03468,0
Q9HC44,P03485,0
Q9HC44,P0C0U1,0
Q9H3K2,P03428,0
Q9H3K2,P03452,0
Q9H3K2,P03466,0
Q9H3K2,P03468,0
Q9H3K2,P03485,0
Q9H3K2,P06821,0
Q9H3K2,P0C0U1,0
Q9H3K2,P03508,0
Q15773,P03452,0
Q9NTM9,P03452,0
Q9NTM9,P03466,0
Q9NTM9,P03468,0
Q9NTM9,P03485,0
Q9NTM9,P0C0U1,0
O14745,P03452,0
O14745,P03468,0
O14745,P03485,0
O60513,P03428,0
O60513,P03452,0
O60513,P03466,0
O60513,P03468,0
O60513,P03485,0
O60513,P06821,0
O60513,P0C0U1,0
Q9NY61,P03468,0
Q9NY61,P03485,0
Q6ZNF0,P03428,0
Q6ZNF0,P03452,0
Q6ZNF0,P03466,0
Q6ZNF0,P03468,0
Q6ZNF0,P03485,0
Q6ZNF0,P06821,0
Q6ZNF0,P03508,0
Q8IV50,P03452,0
Q8IV50,P03468,0
Q9BSH3,P03452,0
Q9BSH3,P03466,0
Q9BSH3,P03468,0
Q9BSH3,P03485,0
Q9BSH3,P06821,0
Q9BSH3,P0C0U1,0
Q5M7Z0,P03428,0
Q5M7Z0,P03431,0
Q5M7Z0,P03452,0
Q5M7Z0,P03466,0
Q5M7Z0,P03468,0
Q5M7Z0,P03485,0
Q5M7Z0,P06821,0
Q5M7Z0,P0C0U1,0
A6NCM1,P03452,0
A6NCM1,P03468,0
A6NCM1,P03485,0
A6NCM1,P0C0U1,0
Q9BYJ1,P03452,0
Q9BYJ1,P03466,0
Q9BYJ1,P03468,0
Q9BYJ1,P03485,0
Q9BYJ1,P0C0U1,0
O75342,P03428,0
O75342,P03452,0
O75342,P03466,0
O75342,P03468,0
O75342,P03485,0
O75342,P06821,0
O75342,P0C0U1,0
O75342,P03508,0
Q9NX52,P03428,0
Q9NX52,P03452,0
Q9NX52,P03466,0
Q9NX52,P03468,0
Q9NX52,P03485,0
Q9NX52,P06821,0
Q9NX52,P0C0U1,0
P49863,P03428,0
P49863,P03452,0
P49863,P03466,0
P49863,P03468,0
P49863,P03485,0
P49863,P06821,0
P49863,P0C0U1,0
Q96JB5,P03468,0
Q96JB5,P03485,0
Q9UJT9,P03428,0
Q9UJT9,P03431,0
Q9UJT9,P03452,0
Q9UJT9,P03466,0
Q9UJT9,P03468,0
Q9UJT9,P03485,0
Q9UJT9,P06821,0
Q9NV79,P03452,0
Q9NV79,P03468,0
Q9NV79,P03485,0
Q9NV79,P0C0U1,0
O43504,P03452,0
O43504,P03466,0
O43504,P03468,0
O43504,P03485,0
O43504,P0C0U1,0
Q8NA03,P03468,0
Q8WXD2,P03468,0
A8MTA8,P03433,0
A8MTA8,P03452,0
A8MTA8,P03466,0
A8MTA8,P03468,0
A8MTA8,P03485,0
A8MTA8,P06821,0
A8MTA8,P0C0U1,0
A8MTA8,P03508,0
Q15124,P03452,0
Q15124,P03468,0
Q15124,P03485,0
Q15124,P06821,0
Q15124,P03508,0
Q6P499,P03428,0
Q6P499,P03452,0
Q6P499,P03466,0
Q6P499,P03468,0
Q6P499,P03485,0
Q6P499,P06821,0
Q6P499,P0C0U1,0
Q9Y2M0,P03485,0
Q9BW71,P03452,0
Q9BW71,P03468,0
Q9BW71,P03485,0
Q9HD45,P03468,0
O60704,P03452,0
O60704,P03466,0
O60704,P03468,0
O60704,P03485,0
P07306,P03428,0
P07306,P03433,0
P07306,P03452,0
P07306,P03466,0
P07306,P03468,0
P07306,P03485,0
P07306,P06821,0
P07306,P0C0U1,0
Q9BRK0,P03452,0
Q9BRK0,P03466,0
Q9BRK0,P03468,0
Q8WZ19,P03452,0
Q8WZ19,P03468,0
Q8NG27,P03452,0
Q8NG27,P03468,0
Q8NG27,P03485,0
Q8NG27,P06821,0
Q8NG27,P0C0U1,0
Q8IU60,P03452,0
Q8IU60,P03466,0
Q8IU60,P03468,0
Q8IU60,P03485,0
Q8IU60,P06821,0
Q8IU60,P0C0U1,0
Q8NBE8,P03452,0
Q8NBE8,P03468,0
Q8NBE8,P03485,0
Q8NBE8,P0C0U1,0
O43281,P03452,0
O43281,P03466,0
O43281,P03468,0
O43281,P03485,0
O43281,P06821,0
O43281,P0C0U1,0
P46199,P03452,0
P46199,P03468,0
P46199,P03485,0
P49773,P03452,0
P49773,P03466,0
P49773,P03468,0
P49773,P03485,0
Q9Y4F5,P03452,0
Q9Y4F5,P03466,0
Q9Y4F5,P03468,0
Q9Y4F5,P03485,0
Q9Y3I1,P03428,0
Q9Y3I1,P03452,0
Q9Y3I1,P03466,0
Q9Y3I1,P03468,0
Q9Y3I1,P03485,0
Q9Y3I1,P06821,0
Q9Y3I1,P0C0U1,0
Q9Y3I1,P03508,0
Q9H1V8,P03428,0
Q9H1V8,P03452,0
Q9H1V8,P03466,0
Q9H1V8,P03468,0
Q9H1V8,P03485,0
Q9H1V8,P0C0U1,0
P57771,P03452,0
P57771,P03466,0
P57771,P03468,0
P57771,P03485,0
P57771,P0C0U1,0
Q13751,P03452,0
Q13751,P03466,0
Q13751,P03468,0
Q13751,P03485,0
Q13751,P0C0U1,0
Q9BRQ8,P03452,0
Q9BRQ8,P03466,0
Q9BRQ8,P03468,0
Q9BRQ8,P0C0U1,0
Q9BZW2,P03428,0
Q9BZW2,P03466,0
Q9BZW2,P03468,0
Q9BZW2,P03485,0
Q9BZW2,P06821,0
Q9BZW2,P0C0U1,0
P48023,P03452,0
P48023,P03466,0
P48023,P03468,0
P48023,P03485,0
P48023,P06821,0
P48023,P0C0U1,0
O43829,P03452,0
O43829,P03466,0
O43829,P03468,0
O43829,P03485,0
O43829,P06821,0
O43829,P0C0U1,0
P51970,P03452,0
P51970,P03466,0
P51970,P03468,0
P51970,P03485,0
P51970,P06821,0
Q8N0Z9,P03428,0
Q8N0Z9,P03452,0
Q8N0Z9,P03466,0
Q8N0Z9,P03468,0
Q8N0Z9,P03485,0
Q8N0Z9,P06821,0
Q8N0Z9,P0C0U1,0
P19320,P03468,0
P19320,P03485,0
P19320,P06821,0
P19320,P0C0U1,0
Q2MKA7,P03452,0
Q2MKA7,P03466,0
Q2MKA7,P03468,0
Q2MKA7,P03485,0
Q2MKA7,P06821,0
Q2MKA7,P0C0U1,0
Q15543,P03468,0
O95147,P03466,0
O95147,P03468,0
O95147,P03485,0
O95147,P0C0U1,0
Q9NQT5,P03452,0
Q9NQT5,P03466,0
Q9NQT5,P0C0U1,0
Q96IK1,P03452,0
Q96IK1,P03468,0
Q9Y2H6,P03452,0
Q9Y2H6,P03466,0
Q9Y2H6,P03468,0
Q9Y2H6,P0C0U1,0
Q9BSW7,P03428,0
Q9BSW7,P03452,0
Q9BSW7,P03466,0
Q9BSW7,P03468,0
Q9BSW7,P03485,0
Q9BSW7,P06821,0
Q8NFH8,P03452,0
Q8NFH8,P03466,0
Q8NFH8,P03468,0
Q8NFH8,P03485,0
Q8NFH8,P0C0U1,0
Q8WZ79,P03428,0
Q8WZ79,P03452,0
Q8WZ79,P03466,0
Q8WZ79,P03468,0
Q8WZ79,P03485,0
Q8WZ79,P06821,0
Q8WZ79,P03508,0
Q13507,P03452,0
Q13507,P03468,0
Q13507,P03485,0
Q13507,P03496,0
Q13507,P06821,0
Q13507,P0C0U1,0
Q9HCX4,P03452,0
Q9HCX4,P03468,0
Q9HCX4,P03485,0
Q9HCX4,P03496,0
Q9HCX4,P06821,0
Q9HCX4,P0C0U1,0
Q5W0B1,P03468,0
Q6ZN16,P03452,0
Q6ZN16,P03468,0
Q6ZN16,P03485,0
Q6ZN16,P0C0U1,0
Q9P2B2,P03428,0
Q9P2B2,P03452,0
Q9P2B2,P03468,0
Q9P2B2,P03485,0
Q9P2B2,P06821,0
Q9P2B2,P0C0U1,0
Q9P2B2,P03508,0
Q9GZP0,P03452,0
Q9GZP0,P03468,0
Q9GZP0,P03485,0
Q9GZP0,P06821,0
Q9GZP0,P0C0U1,0
Q8IW52,P03452,0
Q8IW52,P03468,0
Q8IW52,P03485,0
Q8IW52,P06821,0
Q7Z7D3,P03452,0
Q7Z7D3,P03466,0
Q7Z7D3,P03468,0
Q7Z7D3,P03485,0
Q7Z7D3,P06821,0
Q7Z7D3,P0C0U1,0
Q7Z7D3,P03508,0
Q5SYB0,P03452,0
Q5SYB0,P03466,0
Q5SYB0,P03468,0
Q5SYB0,P03485,0
Q5SYB0,P06821,0
Q5SYB0,P0C0U1,0
Q14934,P03452,0
Q14934,P03466,0
Q14934,P03468,0
Q14934,P03485,0
Q14934,P0C0U1,0
Q8IYF3,P03452,0
Q8IYF3,P03468,0
Q8IYF3,P03485,0
Q8IYF3,P0C0U1,0
Q7Z4F1,P03452,0
Q7Z4F1,P03466,0
Q7Z4F1,P03468,0
Q7Z4F1,P03485,0
P48751,P03466,0
P48751,P03468,0
P48751,P03485,0
P48751,P06821,0
P48751,P0C0U1,0
Q8N9I5,P03428,0
Q8N9I5,P03452,0
Q8N9I5,P03466,0
Q8N9I5,P03468,0
Q8N9I5,P03485,0
Q8N9I5,P06821,0
Q8N9I5,P03508,0
Q14012,P03452,0
Q14012,P03468,0
Q14012,P03485,0
Q14012,P0C0U1,0
P20594,P03428,0
P20594,P03433,0
P20594,P03452,0
P20594,P03466,0
P20594,P03468,0
P20594,P03485,0
P20594,P06821,0
P20594,P0C0U1,0
P20594,P03508,0
O95625,P03452,0
O95625,P03468,0
Q6F5E8,P03452,0
Q6F5E8,P03468,0
Q6F5E8,P03485,0
Q6F5E8,P0C0U1,0
Q9NRJ3,P03452,0
Q9NRJ3,P03466,0
Q9NRJ3,P03485,0
Q9NRJ3,P0C0U1,0
O00175,P03452,0
O00175,P03466,0
O00175,P03468,0
O00175,P03485,0
O00175,P0C0U1,0
Q6ZN17,P03452,0
Q6ZN17,P03468,0
Q96CM4,P03452,0
Q96CM4,P03466,0
Q96CM4,P03468,0
Q96CM4,P03485,0
Q96CM4,P06821,0
Q96CM4,P0C0U1,0
Q8WVS4,P03452,0
Q8WVS4,P03466,0
Q8WVS4,P03468,0
Q8WVS4,P03485,0
Q8WVS4,P06821,0
Q8WVS4,P0C0U1,0
O75880,P03466,0
O75880,P03468,0
Q8N8W4,P03452,0
Q8N8W4,P03466,0
Q8N8W4,P03468,0
Q8N8W4,P03485,0
Q8N8W4,P06821,0
Q8N8W4,P0C0U1,0
P56975,P03428,0
P56975,P03452,0
P56975,P03466,0
P56975,P03468,0
P56975,P03485,0
P56975,P0C0U1,0
P56975,P03508,0
Q92903,P03433,0
Q92903,P03466,0
Q92903,P03468,0
Q92903,P03485,0
Q92903,P06821,0
Q92903,P0C0U1,0
Q8NAB2,P03428,0
Q8NAB2,P03452,0
Q8NAB2,P03466,0
Q8NAB2,P03468,0
Q8NAB2,P03485,0
Q8TAP9,P03452,0
Q8TAP9,P03466,0
Q8TAP9,P03468,0
Q8TAP9,P03485,0
Q8TAP9,P0C0U1,0
Q86TV6,P0C0U1,0
A6NNE9,P03428,0
A6NNE9,P03431,0
A6NNE9,P03452,0
A6NNE9,P03466,0
A6NNE9,P03468,0
A6NNE9,P03485,0
A6NNE9,P06821,0
A6NNE9,P0C0U1,0
A6NNE9,P03508,0
Q86VE0,P03452,0
Q86VE0,P03468,0
Q86VE0,P03485,0
Q86VE0,P0C0U1,0
Q9BQ48,P03428,0
Q9BQ48,P03452,0
Q9BQ48,P03466,0
Q9BQ48,P03468,0
Q9BQ48,P03485,0
Q9BQ48,P06821,0
Q9BQ48,P0C0U1,0
Q9BQ48,P03508,0
Q6UXH0,P03428,0
Q6UXH0,P03452,0
Q6UXH0,P03466,0
Q6UXH0,P03468,0
Q6UXH0,P03485,0
Q6UXH0,P06821,0
Q6UXH0,P0C0U1,0
Q8NFI3,P03428,0
Q8NFI3,P03452,0
Q8NFI3,P03466,0
Q8NFI3,P03468,0
Q8NFI3,P03485,0
Q8NFI3,P06821,0
Q8NFI3,P0C0U1,0
Q8NFI3,P03508,0
Q7Z570,P03452,0
Q7Z570,P03466,0
Q7Z570,P03468,0
Q7Z570,P03485,0
Q7Z570,P0C0U1,0
Q96DB9,P03452,0
Q96DB9,P03468,0
Q96DB9,P03485,0
Q96DB9,P0C0U1,0
Q6UX34,P03452,0
Q6UX34,P03466,0
Q6UX34,P03468,0
Q6UX34,P03485,0
Q6UX34,P06821,0
Q6UX34,P0C0U1,0
Q8NBR0,P03428,0
Q8NBR0,P03431,0
Q8NBR0,P03452,0
Q8NBR0,P03466,0
Q8NBR0,P03468,0
Q8NBR0,P03485,0
Q8NBR0,P03496,0
Q8NBR0,P06821,0
Q8NBR0,P0C0U1,0
Q8NBR0,P03508,0
O15457,P03452,0
O15457,P03468,0
O15457,P03485,0
O15457,P0C0U1,0
Q9UBX3,P03428,0
Q9UBX3,P03452,0
Q9UBX3,P03466,0
Q9UBX3,P03468,0
Q9UBX3,P03485,0
Q9UBX3,P06821,0
Q9UBX3,P0C0U1,0
Q9UBX3,P03508,0
Q13352,P03452,0
Q13352,P03468,0
Q13352,P03485,0
Q13352,P0C0U1,0
Q9Y2G1,P03452,0
Q9Y2G1,P03466,0
Q9Y2G1,P03468,0
Q9Y2G1,P03485,0
Q9Y2G1,P0C0U1,0
Q9NUJ7,P03428,0
Q9NUJ7,P03452,0
Q9NUJ7,P03466,0
Q9NUJ7,P03468,0
Q9NUJ7,P03485,0
Q9NUJ7,P03508,0
Q15004,P03452,0
Q15004,P03466,0
Q15004,P03468,0
Q9NR28,P03452,0
Q9NR28,P03466,0
Q9NR28,P03468,0
Q9NR28,P03485,0
Q9ULT0,P03452,0
Q9ULT0,P03468,0
Q9ULT0,P03485,0
Q9ULT0,P03496,0
Q9ULT0,P0C0U1,0
O75807,P03452,0
O75807,P03466,0
O75807,P03468,0
O75807,P03485,0
O75807,P06821,0
O75807,P0C0U1,0
Q9NVF7,P03452,0
Q9NVF7,P03468,0
Q9NVF7,P03485,0
Q9NVF7,P0C0U1,0
Q9H7X2,P03428,0
Q9H7X2,P03452,0
Q9H7X2,P03466,0
Q9H7X2,P03468,0
Q9H7X2,P03485,0
Q9BY42,P03452,0
Q9BY42,P03468,0
Q9BY42,P0C0U1,0
Q96BM9,P03468,0
Q96BM9,P0C0U1,0
Q9Y6I4,P03452,0
Q9Y6I4,P03466,0
Q9Y6I4,P03468,0
Q9Y6I4,P03485,0
Q9Y6I4,P0C0U1,0
Q14674,P03452,0
Q14674,P03466,0
Q14674,P03468,0
Q14674,P03485,0
Q14674,P0C0U1,0
Q99966,P03452,0
Q99966,P03468,0
Q14833,P03468,0
Q14833,P03485,0
Q14833,P0C0U1,0
Q8WTR4,P03428,0
Q8WTR4,P03452,0
Q8WTR4,P03466,0
Q8WTR4,P03468,0
Q8WTR4,P03485,0
Q8WTR4,P06821,0
Q8WTR4,P0C0U1,0
Q8WTR4,P03508,0
Q96GN5,P03452,0
Q96GN5,P03468,0
Q96GN5,P0C0U1,0
Q9P2M4,P03431,0
Q9P2M4,P03452,0
Q9P2M4,P03466,0
Q9P2M4,P03468,0
Q9P2M4,P03485,0
Q9P2M4,P06821,0
O75164,P03452,0
O75164,P03466,0
O75164,P03468,0
O75164,P03485,0
O75164,P0C0U1,0
Q96BN6,P03452,0
Q96BN6,P03468,0
Q96BN6,P03485,0
Q96BN6,P0C0U1,0
Q8IYH5,P03485,0
Q96GX1,P03452,0
Q96GX1,P03466,0
Q96GX1,P03468,0
Q96GX1,P03485,0
Q96GX1,P0C0U1,0
Q9NZL9,P03468,0
O43301,P03452,0
O43301,P03466,0
O43301,P03468,0
O43301,P03485,0
O43824,P03428,0
O43824,P03452,0
O43824,P03466,0
O43824,P03468,0
O43824,P03485,0
Q9Y2W3,P03428,0
Q9Y2W3,P03452,0
Q9Y2W3,P03466,0
Q9Y2W3,P03468,0
Q9Y2W3,P03485,0
Q9Y2W3,P06821,0
Q9Y2W3,P0C0U1,0
Q9Y2W3,P03508,0
Q9Y3Q0,P03452,0
Q9Y3Q0,P03468,0
Q9Y3Q0,P0C0U1,0
Q04609,P03452,0
Q04609,P03466,0
Q04609,P03468,0
Q04609,P03485,0
Q04609,P06821,0
Q04609,P0C0U1,0
Q9NZU5,P03452,0
Q9NZU5,P03466,0
Q9NZU5,P03468,0
Q9NZU5,P03485,0
Q9NZU5,P06821,0
Q9NZU5,P0C0U1,0
Q9NX55,P03452,0
Q9NX55,P03468,0
Q9P244,P03452,0
Q9P244,P03468,0
Q9P244,P03485,0
Q9P244,P06821,0
Q9P244,P0C0U1,0
Q9NX31,P03452,0
Q9NX31,P03466,0
Q9NX31,P03468,0
Q9NX31,P03485,0
Q9NX31,P06821,0
Q9NX31,P0C0U1,0
Q9H6X4,P03433,0
Q9H6X4,P03452,0
Q9H6X4,P03466,0
Q9H6X4,P03468,0
Q9H6X4,P03485,0
Q9H6X4,P0C0U1,0
Q5VYV7,P03452,0
Q5VYV7,P03468,0
Q5VYV7,P03485,0
Q5VYV7,P0C0U1,0
O75191,P03452,0
O75191,P03468,0
O75191,P0C0U1,0
Q9H3S5,P03428,0
Q9H3S5,P03431,0
Q9H3S5,P03452,0
Q9H3S5,P03466,0
Q9H3S5,P03468,0
Q9H3S5,P03485,0
Q9H3S5,P06821,0
Q9H3S5,P0C0U1,0
Q9H3S5,P03508,0
Q12769,P03452,0
Q12769,P03466,0
Q12769,P03468,0
Q12769,P03485,0
Q12769,P0C0U1,0
P61165,P03428,0
P61165,P03452,0
P61165,P03466,0
P61165,P03468,0
P61165,P03485,0
P61165,P06821,0
P61165,P0C0U1,0
P61165,P03508,0
P78382,P03428,0
P78382,P03452,0
P78382,P03466,0
P78382,P03468,0
P78382,P03485,0
P78382,P06821,0
P78382,P0C0U1,0
P78382,P03508,0
P68106,P03466,0
P68106,P03468,0
P41236,P03452,0
P41236,P03468,0
P57768,P03452,0
P57768,P03468,0
P57768,P03485,0
P57768,P0C0U1,0
